"","B1116","B1117","B1118","B1119","B1120","B2111","B2112","B2113","B2114","B2115"
"Olfr412",0,0,0,0,0,0,0,0,0,0
"Rap1gap2",4307.61264861287,3708.91575280618,3765.08092873301,3196.79229817284,2950.38942602272,3132.95071455434,3394.43612837912,2664.51440630629,5165.3292247966,3422.28404565974
"E130309D14Rik",1826.972668871,1665.91920722343,1958.10879469527,1440.23401139571,1466.37295060797,1540.97076900217,1591.22796610149,1756.91717217543,2293.52791757593,1810.485576288
"1300001I01Rik",2906.89698246102,2627.67826124102,2966.0569654039,2727.09867715195,2793.5580944069,2715.00455830602,2628.18736730949,2914.82016982449,3594.64304427659,3000.58079832726
"Pafah1b1",8001.10760516387,7672.88831200821,6499.98770724894,7196.37726492733,6932.9250532421,7240.83488413674,6866.87362764557,6638.83492628986,6442.53079027135,6518.15355852846
"Mettl16",554.793263848381,489.776857464467,534.534807178447,579.927838199272,557.731423058781,610.464661291837,557.021554454211,488.191775411443,509.793646134176,540.307285644739
"Mnt",1708.32381244402,1502.37779980017,1754.74108219287,1578.02678286868,1366.39297670288,1572.23445785539,1607.74590346586,1641.31794551245,1978.30370141621,1894.62348380866
"Sgsm2",5731.39892573664,4382.57077302115,5108.64139001938,4039.12550117716,4242.28752020809,3869.29285991309,4367.15910650344,4446.27108173162,7367.55081769179,4913.45105726088
"Tsr1",624.005096764119,599.934282153707,404.51282705396,352.270215765673,312.682467409053,538.887268391042,530.409322033829,374.503279767683,590.230170257693,462.251636499064
"Snord91a",45.0426214213537,34.7419570173757,32.2276702872661,39.5405344226776,37.2474412587586,32.909146161285,29.3652219811116,27.7055997787316,40.2182620617581,29.3975821457738
"Srr",901.951028949546,734.6652861967,521.199219473372,662.603501083052,624.384738995507,594.010088211195,765.331097882721,556.022726593855,761.973019061957,575.7871261655
"Smg6",1194.17876792711,1160.04241845823,1162.41872829242,1279.67547767938,1166.4330288927,1101.63366774902,1176.44420561828,1101.53643258198,1158.72073940092,1159.68393016432
"Hic1",177.973284640471,131.341544821786,164.472248362599,136.594573460159,140.168002631644,101.195624445951,104.61360330771,149.992385008995,226.091851590424,121.645167499754
"Mir212",95.5782454550676,38.1314162385831,67.789237500801,50.3243165379533,77.435469985314,46.0728046257991,38.541853850209,54.4558340478518,114.132905850935,77.0419394165106
"Mir132",32.9580156741612,24.5735793537535,25.5598764347282,17.9729701921262,29.4058746779673,13.9863871185461,17.435600551285,21.0180412114516,46.7401423960972,20.2741945832923
"Ovca2",550.398861758493,371.145784722209,540.091302055562,518.819739546043,539.107702429401,331.559647574947,444.148982464313,510.165182132506,421.748261620598,513.950832686459
"Dph1",255.973921735986,265.225184059478,293.382929511663,204.891860190239,260.73208881131,224.60492255077,257.863355521636,285.654287373819,275.005954097967,278.770175520269
"Rtn4rl1",1165.61515434284,1079.54276195455,1100.18598566874,1029.25209300243,1093.89853802039,948.606138099041,1027.78276933891,880.846999861743,1243.50518374733,1055.27182806036
"Rpa1",1085.41731620238,869.396290239694,924.600747551909,901.044905631926,727.305300368392,900.887876165178,844.250131956959,788.176545429434,1410.9001123287,989.380695664663
"LOC100861772",0,0,0,0,0,0,0,0,0,0
"Smyd4",183.466287252831,246.583158342837,230.038887912554,234.846810510449,250.930130585321,193.34123369755,213.815522549969,180.564081316561,208.700170698853,229.098398791203
"Serpinf1",240.593514421377,194.046540414123,268.934352052358,252.819780702575,237.207389068937,209.795806778192,189.956279690316,215.912605172184,156.525128024139,194.632267999606
"Serpinf2",2.19720104494408,7.62628324771661,6.6677938525378,3.59459403842524,5.88117493559347,0,3.67065274763895,5.73219305766861,5.43490027861595,6.08225837498768
"Wdr81",951.388052460788,763.475689576963,884.593984436682,741.684569928407,748.869608465568,836.715041150672,773.590066564909,856.962862121457,1198.93900146268,935.654080018938
"2210403K04Rik",229.607509196657,431.30868589864,345.613981356543,321.117067432655,376.395195877982,344.723306039461,408.360118174833,434.691306873203,257.614273206396,363.921792770096
"Mir22",0,0,0,0,0,0,0,0,0,0
"Tlcd2",12.0846057471925,18.6420257166406,22.2259795084593,17.9729701921262,12.7425456937858,13.163658464514,15.6002741774655,13.3751171345601,27.1745013930798,32.4387113332676
"Prpf8",4204.3441995005,3928.38323737936,3903.99330066088,3768.33275028246,3887.45663242728,3874.22923183728,3946.86936689878,3951.3917477529,4966.41187459926,3905.82358647126
"Rilp",52.732825078658,51.6892531234126,65.5666395499551,80.2792668581636,58.8117493559347,76.5137648249877,57.8127807753135,75.4738752593034,30.4354415602493,60.8225837498768
"Scarf1",75.8034360505708,117.783707936957,73.3457323779158,80.2792668581636,75.4750783401162,83.9183227112768,75.2483813265985,84.0721648458063,110.871965683765,85.1516172498275
"Slc43a2",3155.1807005397,2415.83705991556,2441.52384900426,2272.98163029756,1891.7779376159,2180.23093318513,2240.01583924667,1998.62464610712,3771.82079335947,2571.78158289062
"Mir3971",0,0,0,0,0,0,0,0,0,0
"Pitpna",8104.37605427625,8397.38522054129,9630.51692101543,8102.21496261049,8245.40725970204,8281.58663148738,8113.9778986559,8197.03607246611,10643.7087056415,9138.59320841899
"Inpp5k",893.162224769769,971.080066875915,977.943098372211,1000.49534069502,994.898759937895,1012.77897311355,926.839818778835,936.258199419206,669.579714325485,880.913754644049
"Myo1c",530.624052353996,434.698145119847,532.312209227601,523.612531597276,525.384960913017,566.037313974103,474.431867632335,501.566892546003,629.361452263727,593.020191561299
"Crk",2353.20231913511,2233.65362677567,1785.85745350471,1755.36008876432,1666.33289841815,2090.55350989563,1897.72747052934,1588.77284248382,1877.21455623395,1941.25413135023
"Ywhae",19734.1611851653,20601.1331464985,23155.0254519129,20780.3481361363,23794.2535935886,19859.0242510275,20383.1347076391,23141.8187393178,19643.9035670295,22194.16081033
"Doc2b",3672.62154662403,2864.09304192024,3083.85465679873,2494.64826266711,2788.6571152939,2464.07231882622,2808.96701513071,3079.14303747766,3618.5566055025,3180.00742038939
"Rph3al",46.1412219438257,58.4681715658274,55.5649487711484,46.7297224995281,42.1484203717532,61.7046490524094,64.2364230836817,85.9828958650292,81.5235041792393,51.6991961873953
"1700016K19Rik",48.3384229887698,67.7891844241477,84.4587221321455,74.2882767941216,88.217624033902,74.0455788628913,66.0717494575011,76.4292407689148,45.653162340374,40.5483891665845
"Fam101b",357.045169803413,291.493493023835,275.602145904896,336.693641599164,224.464843375151,327.446004304786,261.534008269275,220.689432720242,277.179914209414,265.591949041129
"Vps53",2004.94595351147,1696.4243402143,2029.23192912234,1572.03579280464,1599.67958248142,1667.67098172312,1556.35676499892,1734.94376545437,2805.49552382155,1963.55574539186
"Fam57a",172.48028202811,135.578368848295,130.021980124487,148.576553588243,106.841344663281,135.750227915301,158.755731335385,106.045571566869,185.873589528666,135.837103708058
"Gemin4",437.243007943872,378.772067969925,370.062558815848,369.044987944991,327.385404748036,352.12786392575,389.089191249729,365.90499018118,428.270141954937,437.922602999113
"Dbil5",13.1832062696645,19.4893905219425,21.1146805330364,23.9639602561683,14.7029373389837,17.2773017346746,25.6945692334727,21.0180412114516,16.3047008358479,23.3153237707861
"Glod4",1523.75892466872,1499.83570538427,1644.72248362599,1696.64838613671,1544.78861641588,1569.7662718933,1508.63827927961,1533.36164292635,1392.42145138141,1566.18153155933
"Rnmtl1",301.016543157339,316.91443718289,376.730352668386,375.035978009033,403.840678910752,315.927803148336,313.84080992313,363.994259161957,498.923845576944,365.949212228425
"Nxn",772.316167297845,602.476376569612,726.789529926621,656.61251101901,699.859817335623,763.492190941813,488.196815435981,691.684628958679,895.671565915909,702.500842311077
"Timm22",700.907133337162,815.164942700376,929.045943453601,875.88274736295,981.17601842151,806.274080951483,869.944701190432,926.704544323092,633.70937248662,795.762137394222
"Abr",11618.7991256643,11408.0723737788,10732.925504635,10170.3047327178,9984.27464899251,10414.0993027387,10453.1013620888,9588.04825446036,11965.4764534009,10701.7336107908
"Bhlha9",37.3524177640494,28.8104033802628,25.5598764347282,33.5495443586356,28.4256788553684,15.6318444266104,16.5179373643753,16.2412136633944,10.8698005572319,30.4112918749384
"Tusc5",8.78880417977633,23.7262145484517,18.8920825821904,17.9729701921262,6.86137075819238,12.3409298104819,12.8472846167363,10.5090206057258,6.52188033433914,4.05483891665845
"Gosr1",970.064261342812,1038.86925130006,839.03072644434,1047.22506319455,966.473081082527,949.428866753073,967.216999002864,921.927716775035,698.928175830012,971.1339205397
"Cpd",1365.56044943275,1408.32030641167,1039.06454202047,1226.95476511581,1131.14597927914,1285.10215759818,1281.05780892599,1101.53643258198,973.934129927979,1114.06699235191
"Tmigd1",3.29580156741612,4.23682402650923,1.11129897542297,1.19819801280841,0.980195822598911,0.822728654032126,0,3.82146203844574,1.08698005572319,1.01370972916461
"Blmh",1956.60753052271,1825.22379062018,2061.4595994096,1610.37812921451,1839.82755901816,1712.09832904085,1665.55868424117,1794.17642705028,2784.84290276281,1977.74768160016
"Slc6a4",4.39440208988816,1.69472961060369,7.77909282796077,2.39639602561683,3.92078329039565,3.2909146161285,0,1.91073101922287,4.34792022289276,2.02741945832923
"Ccdc55",432.848605853984,399.956188102471,421.182311685305,355.864809804099,365.613041829394,345.546034693493,390.924517623548,347.753045498562,547.837948084488,374.058890061742
"Mir423",0,0,0,0,0,0,0,0,0,0
"Efcab5",26.366412539329,27.1156737696591,15.5581856559215,19.1711682049346,20.5841122745771,32.0864175072529,34.87120110257,29.6163307979545,21.7396011144638,31.425001604103
"Ssh2",546.004459668604,505.0294239599,426.738806562419,588.315224288931,528.325548380813,512.559951462014,502.879426426536,428.003748305923,511.967606245623,471.375024061545
"Coro6",335.073159353973,730.428462170191,734.568622754581,838.738608965889,603.800626720929,725.646672856335,831.402847340223,643.916353478107,304.354415602493,655.870194769505
"Ankrd13b",3717.66416804539,3615.70562422298,3968.44864123542,3209.97247631374,4009.98111025215,3084.40972396644,3430.2249926686,3923.68614797416,4329.44156194547,3970.70100913779
"2210008F06Rik",74.7048355280988,86.4312101407883,107.796000616028,99.4504350630982,122.524477824864,117.650197526594,96.3546346255225,139.48336440327,154.351167912693,117.590328583095
"Git1",14777.2756277714,11221.6521166123,13924.5761620498,9259.67424298341,11179.1333567406,11049.2458236515,11038.5704753372,11782.5228300378,24873.3646151138,12711.9200037243
"Trp53i13",280.14313323037,289.798763413231,350.059177258235,355.864809804099,376.395195877982,339.786934115268,323.935104979138,441.378865440483,340.224757441359,381.154858165895
"Abhd15",28.5636135842731,48.2997939022052,48.8971549186106,37.1441383970608,22.544503919775,53.4773625120882,17.435600551285,36.3038893652345,63.0448432319451,35.4798405207615
"Taok1",684.428125500082,612.644754233235,324.499300823506,462.504432944047,293.078550957075,492.814463765243,488.196815435981,363.038893652345,447.835782957955,388.250826270047
"LOC100861790",0,0,0,0,0,0,0,0,0,0
"Nufip2",899.753827904602,1021.07459038872,764.573695091001,950.171024157071,949.809752098345,1038.28356138854,1003.00586329234,857.918227631069,691.319315439949,945.791177310584
"Cryba1",0,0.847364805301846,0,0,4.90097911299456,0,0,0,2.17396011144638,3.04112918749384
"Myo18a",8215.33470704592,5726.49135422987,6915.61352405713,4838.32357572037,5221.5031469844,5342.79987928463,5405.03617089836,5422.65463255451,10471.9658568372,6152.20434630004
"Gm10277",16.4790078370806,9.32101285832031,17.7807836067675,2.39639602561683,7.84156658079129,4.11364327016063,7.3413054952779,8.59828958650292,55.4359828418827,14.1919362083046
"Pipox",171.381681505638,167.778231449765,172.25134119056,176.135107882837,168.593681487013,171.127560038682,152.332089027017,227.376991287522,136.959487021122,203.755655562087
"Gm11190",18.6762088820247,22.8788497431498,8.89039180338374,13.1801781408925,15.6831331615826,14.8091157725783,23.8592428596532,10.5090206057258,16.3047008358479,15.2056459374692
"Sez6",15823.1433251648,14530.6116813161,15480.3947276419,11288.2234786681,14544.1456157226,11730.4651491901,13183.1493431453,15691.8784953678,15119.8925751096,14986.6846359696
"Phf12",1953.31172895529,1737.09785086878,1756.96368014371,1436.63941735729,1368.35336834808,1540.97076900217,1746.31304468923,1664.24671774312,1755.47278999295,1604.70250126758
"A030003K02Rik",16.4790078370806,7.62628324771661,3.3338969262689,7.18918807685048,16.6633289841815,5.75910057822488,12.8472846167363,17.1965791730058,17.391680891571,6.08225837498768
"Dhrs13",232.903310764073,249.125252758743,271.156950003204,280.378334997169,329.345796393234,221.314007934642,267.039987390734,349.663776517785,248.918432760611,261.53711012447
"Flot2",3215.60372927566,3002.21350518444,4045.1282705396,2995.49503202103,3259.15111014138,2972.51862701807,2972.31106240064,3339.00245609197,3962.04230311103,3567.24453693027
"Mir144",0,0,0,0,0,0,0,0,0,0
"Mir451",0,0,0,0,0,0,0,0,0,0
"Eral1",462.510819960729,515.197801623522,577.875467219943,569.144056083996,643.988655447485,537.241811082978,514.809047856363,571.308574747638,490.228005131159,564.63631914469
"BC017647",962.374057685508,878.717303098014,896.818273166335,857.909777170823,879.235652871224,887.724217700664,945.19308251703,881.802365371355,1105.45871667048,910.311336789823
"Traf4",338.368960921389,258.446265617063,358.949569061618,333.099047560739,313.662663231652,250.932239479798,295.487546184936,411.762534642529,363.051338611546,318.304854957689
"Nek8",60.4230287359623,88.9733045566938,103.350804714336,118.621603268033,100.960169727688,108.600182332241,105.53126649462,94.5811854515321,94.5672648479176,96.3024242706383
"Tlcd1",360.340971370829,430.461321093338,465.634270702223,552.369283904678,414.62283295934,419.591613556384,448.737298398862,479.59348582494,376.095099280224,441.977441915771
"Rpl23a",6424.6158554165,4705.41676384115,6173.26580847458,5820.84594622327,7716.10151549863,5072.12215210806,4830.57901589286,6292.03724630091,8953.45471899192,5627.10270659277
"Snord42a",6.59160313483225,1.69472961060369,3.3338969262689,4.79279205123365,4.90097911299456,2.46818596209638,3.67065274763895,0,2.17396011144638,1.01370972916461
"Snord4a",27.465013061801,33.047227406772,27.7824743855742,29.9549503202103,33.326657968363,25.5045882749959,31.2005483549311,28.6609652883431,29.3484615045261,22.3016140416215
"Snord42b",28.5636135842731,14.4052016901314,16.6694846313445,27.5585542945935,28.4256788553684,21.3909450048353,21.106253298924,28.6609652883431,26.0875213373566,25.3427432291153
"Rab34",641.582705123672,934.643380247936,1004.61427378236,875.88274736295,1032.14620119665,893.483318278889,895.639270423904,1190.38542497585,630.448432319451,948.832306498078
"Proca1",143.916668443837,95.7522229991086,135.578475001602,128.2071873705,107.82154048588,171.127560038682,150.496762653197,141.394095422492,152.177207801247,118.60403831226
"Supt6h",5681.9619022254,4393.58651549007,4887.49289391021,3994.79217470325,4157.99067946458,4416.40741484445,4499.30260541845,4548.49519126004,6663.18774158316,4725.91475736543
"Sdf2",1071.13550941024,1066.83228987502,1241.32095554745,1188.61242870595,1441.868055043,1192.95654834658,1159.008605067,1305.98465163883,955.455468980684,1134.3411869352
"2610507B11Rik",7384.79271205706,5730.72817825638,5978.78848777556,5822.04414423608,5018.60261170643,5708.09140167489,5958.38707260493,5706.3981889091,9149.1111290221,6083.27208471685
"BC030499",28.5636135842731,55.9260771499218,24.4485774593053,59.9099006404206,47.0493994847478,63.3501063604737,66.0717494575011,41.0807169132917,18.4786609472942,48.6580669999015
"Gm3948",6.59160313483225,11.015742468924,7.77909282796077,8.38738608965889,5.88117493559347,1.64545730806425,6.42364230836817,9.55365509611435,18.4786609472942,4.05483891665845
"Spag5",71.4090339606827,129.646815211182,111.129897542297,142.585563524201,141.148198454243,144.800243109654,149.579099466287,112.733130134149,76.0886039006233,119.617748041424
"Aldoc",21597.3876712779,19328.3912089351,22839.4165428928,20009.9068139005,23128.7006300439,19418.0416924662,18850.6371854998,21783.2889846503,24028.7811118169,21827.1978883725
"Pigs",1635.81617796087,1701.50852904611,1892.54215514531,1657.10785171403,1676.13485664414,1700.5801278844,1659.13504193281,1714.88108975253,2084.82774687708,1927.06219514193
"Unc119",504.257639814667,593.155363711292,786.799674599461,865.098965247674,880.215848693823,789.819507870841,747.895497331436,822.569703775446,629.361452263727,737.980682831839
"Foxn1",0,0,0,0,0,0,3.67065274763895,2.86609652883431,0,1.01370972916461
"Gm11194",0,0,0,0,0,0,0,0,0,0
"Slc13a2",0,0,0,0,0.980195822598911,0.822728654032126,0.917663186909738,0,0,0
"Slc46a1",530.624052353996,468.592737331921,582.320663121635,536.792709738169,555.771031413583,535.596353774914,539.585953902926,517.808106209398,734.798517668877,533.211317540587
"Sarm1",914.035634696738,906.680341672975,702.340952467315,764.450332171767,620.463955705111,756.910361709556,786.437351181645,738.497538929639,1078.28421527741,864.694398977415
"Vtn",2827.79774484303,2037.06499194564,2378.17980740515,1887.16187017325,2199.55942591196,1489.96159245218,1693.08857984847,2144.79556907767,3575.07740327357,2026.40574860006
"Sebox",30.7608146292171,61.0102659817329,43.3406600414957,59.9099006404206,67.6335117593249,35.3773321233814,52.3068016538551,26.7502342691202,40.2182620617581,36.4935502499261
"Tmem199",687.723927067498,852.448994133657,903.486067018872,977.729578451665,1078.2154048588,911.583348667595,939.687103395572,1128.2866668511,697.841195774288,947.818596768914
"Poldip2",2211.48285173622,2189.59065689997,2646.00286048208,2474.27889644937,2539.68737635378,2246.87195416174,2237.26284968594,2426.62839441305,2687.01469774773,2442.02673755755
"Tnfaip1",1148.03754598328,1088.01641000757,966.830108617982,1086.76559761723,941.968185517554,1101.63366774902,1072.74826549748,959.186971649881,1066.32743466445,1013.70972916461
"Ift20",1174.40395852261,1341.37848679282,1332.44747153214,1177.82864659067,1301.70005241135,1258.77484066915,1373.74179080388,1518.07579477257,1413.07407244015,1303.63071170569
"Tmem97",371.32697659555,354.198488616172,421.182311685305,433.747680636645,383.256566636174,350.482406617686,391.842180810458,340.110121421671,538.055127582979,362.908083040932
"Nlk",957.97965559562,1328.66801471329,945.715428084945,1107.13496383497,1197.79929521587,1065.4336069716,1073.66592868439,915.240158207755,975.021109983702,1025.87424591459
"Fam58b",238.396313376433,322.845990820003,336.723589553159,311.531483330187,394.038720684762,332.382376228979,370.735927511534,375.458645277294,321.746096494064,353.78469547845
"1810012P15Rik",948.092250893371,852.448994133657,647.88730267159,849.522391081165,489.117715476857,850.701428269218,844.250131956959,718.434863227799,703.276096052904,693.377454748596
"Nos2",8.78880417977633,15.2525664954332,25.5598764347282,10.7837821152757,15.6831331615826,28.7955028911244,10.0942950560071,14.3304826441715,15.2177207801247,16.2193556666338
"Lgals9",134.029263741589,138.967828069503,162.249650411753,165.351325767561,200.940143632777,196.632148313678,158.755731335385,187.251639883841,159.786068191309,215.920172312063
"Ksr1",1093.10751985968,974.469526097123,1024.61765533998,861.504371209249,689.077663287035,958.478881947427,886.462638554807,752.828021573811,1266.33176491752,992.421824852157
"Gm11201",20.8734099269688,5.93155363711292,6.6677938525378,3.59459403842524,5.88117493559347,5.75910057822488,12.8472846167363,0.955365509611435,2.17396011144638,7.09596810415229
"Wsb1",582.258276910182,1212.57903638694,693.450560663932,1105.93676582216,1060.57188005202,1166.62923141755,1136.06702539426,1236.2429694372,293.484615045261,912.338756248152
"Gm9964",1.09860052247204,0,0,0,0,0,0,0,0,0
"Nf1",1854.43768193281,1821.83433139897,1650.27897850311,1805.68440530228,1906.48087495488,1754.88021905052,1705.01820127829,1816.14983377134,1791.34313183182,1943.28155080856
"AU040972",4.39440208988816,7.62628324771661,6.6677938525378,2.39639602561683,16.6633289841815,4.93637192419276,5.50597912145843,2.86609652883431,3.26094016716957,5.06854864582307
"Omg",1719.30981766874,1960.80215946847,1882.54046436651,2093.2519283763,2077.03494808709,1830.57125522148,1849.09132162312,2115.17923827972,1968.5208809147,2007.14526374593
"Evi2b",13.1832062696645,11.8631072742258,18.8920825821904,14.378376153701,13.7227415163848,12.3409298104819,7.3413054952779,12.4197516249487,16.3047008358479,8.10967783331691
"Evi2a",494.370235112418,424.529767456225,566.762477465713,633.84674877565,564.592793816973,574.264600514424,601.069387425878,584.683691882198,456.53162340374,428.799215436632
"D130012P04Rik",7.69020365730429,0.847364805301846,1.11129897542297,3.59459403842524,1.96039164519782,3.2909146161285,1.83532637381948,1.91073101922287,0,2.02741945832923
"Rab11fip4",5629.22907714674,3631.80555552371,4128.47569369632,3099.73825913536,2006.46084885997,3535.26502637605,3342.12932672527,2594.77272410466,7920.82366605489,4361.99296459533
"Gm11202",0,1.69472961060369,0,1.19819801280841,0.980195822598911,0.822728654032126,0,0,7.60886039006233,3.04112918749384
"4930542H20Rik",0,0,0,0,0,0,0,0,0,1.01370972916461
"Mir193",0,0,0,0,0,0,0,0,0,0
"Mir365-2",0,0,0,0,0.980195822598911,0,0,0,0,0
"Gm10387",1.09860052247204,6.77891844241477,5.55649487711484,5.99099006404206,2.94058746779673,4.11364327016063,10.0942950560071,3.82146203844574,4.34792022289276,9.12338756248152
"Utp6",815.161587674254,778.728256072396,665.668086278357,770.441322235809,684.17668417404,803.805894989387,789.190340742375,669.711222237616,698.928175830012,723.788746623534
"Suz12",613.019091539399,574.513337994652,466.745569677646,545.180095827828,515.583002687027,594.832816865227,574.457155005496,598.058809016758,545.663987973042,566.663738603019
"Crlf3",221.917305539352,259.293630422365,262.26655819982,327.108057496697,312.682467409053,290.42321487334,305.581841240943,272.279170239259,221.743931367531,290.934692270244
"Atad5",53.83142560113,62.7049955923366,58.8988456974173,45.5315244867197,65.6731201141271,65.8182923225701,64.2364230836817,74.5185097496919,34.7833617831421,58.7951642915476
"1110002N22Rik",132.930663219117,152.525664954332,105.573402665182,130.603583396117,134.286827696051,116.00474021853,120.213877485176,132.795805835989,114.132905850935,138.878232895552
"Adap2",127.437660606757,105.073235857429,83.3474231567226,105.44142512714,47.0493994847478,140.686599839494,103.6959401208,62.0987581247433,170.655868748541,110.494360478943
"Rnf135",81.296438662931,77.110197282468,132.244578075333,137.792771472967,121.544282002265,119.295654834658,111.954908802988,125.152881759098,100.002165126534,107.453231291449
"Rhot1",1198.573170017,1238.8473453513,1039.06454202047,1189.81062671875,1297.77926912096,1169.09741737965,1176.44420561828,1162.67982519712,939.150768144837,1190.09522203926
"Rhbdl3",1536.94213093839,1261.72619509445,1343.56046128637,1226.95476511581,1322.28416468593,1414.27055628122,1286.56378804745,1368.08340976357,1790.25615177609,1633.08637368419
"5730455P16Rik",1253.5031961406,1260.03146548384,957.939716814598,1102.34217178374,918.44348577518,1116.44278352159,1096.60750835714,988.803302447835,807.626181402331,984.31214701884
"Zfp207",1353.47584368555,1554.91441772889,1251.32264632626,1664.29703979089,1786.89698459782,1573.87991516346,1681.15895841864,1523.80798783024,1019.58729226835,1412.09765272631
"Psmd11",1104.0935250844,1260.87883028915,1251.32264632626,1141.88270620642,1242.88830305542,1309.78401721914,1205.8094275994,1232.42150739875,1271.76666519613,1639.16863205918
"Cdk5r1",7943.98037799533,7233.10597805656,6377.74481995241,5699.82794692962,5856.6700400285,5961.49182711678,6603.50429300247,5960.52541446574,7001.23853891307,7120.29713765225
"Myo1d",747.048355280988,566.887054746935,690.116663737663,703.342233518538,483.236540541263,594.832816865227,568.951175884038,652.51464306461,821.756922126732,613.294386144591
"Tmem98",693.216929679858,560.955501109822,779.0205817715,635.044946788459,507.741436106236,696.028441311179,661.635157761921,645.82708449733,668.492734269762,477.457282436533
"Spaca3",0,0,2.22259795084593,0,0.980195822598911,1.64545730806425,1.83532637381948,1.91073101922287,1.08698005572319,3.04112918749384
"Accn1",1391.92686197208,1422.7255081018,1748.07328834033,1447.42319947256,1484.99667123735,1517.93436668927,1283.81079848672,1407.25339565764,2351.13786052926,1809.47186655884
"1700071K01Rik",0,5.93155363711292,1.11129897542297,1.19819801280841,0,4.11364327016063,2.75298956072921,0.955365509611435,1.08698005572319,0
"5530401A14Rik",1.09860052247204,3.38945922120738,1.11129897542297,2.39639602561683,10.782154048588,7.40455788628913,0.917663186909738,3.82146203844574,9.78282050150871,1.01370972916461
"Ccl2",4.39440208988816,1.69472961060369,10.0016907788067,2.39639602561683,5.88117493559347,25.5045882749959,0,5.73219305766861,4.34792022289276,8.10967783331691
"Ccl7",1.09860052247204,2.54209441590554,2.22259795084593,1.19819801280841,3.92078329039565,9.05001519435339,1.83532637381948,1.91073101922287,3.26094016716957,4.05483891665845
"Ccl11",5.4930026123602,3.38945922120738,2.22259795084593,4.79279205123365,7.84156658079129,0.822728654032126,0.917663186909738,4.77682754805718,0,2.02741945832923
"Ccl12",9.88740470224837,6.77891844241477,6.6677938525378,11.9819801280841,9.80195822598911,9.87274384838551,0.917663186909738,21.0180412114516,9.78282050150871,9.12338756248152
"Ccl8",3.29580156741612,0,2.22259795084593,0,7.84156658079129,0.822728654032126,1.83532637381948,0.955365509611435,0,1.01370972916461
"Ccl1",0,0,0,0,0,0,0,0,0,0
"Tmem132e",855.80980700572,755.849406329247,859.034108001954,808.783658645679,713.582558852008,697.673898619243,713.024296228866,827.346531323503,980.456010262318,842.392784935794
"Gm11426",0,0,0,0,0,0,0,0,0,0
"Cct6b",6.59160313483225,3.38945922120738,4.44519590169187,3.59459403842524,7.84156658079129,5.75910057822488,5.50597912145843,3.82146203844574,5.43490027861595,5.06854864582307
"Zfp830",281.241733752842,255.904171201157,272.268248978627,334.297245573547,256.811305520915,265.741355252377,282.640261568199,295.207942469933,263.049173485012,299.044370103561
"Gm11423",9.88740470224837,12.7104720795277,5.55649487711484,10.7837821152757,21.5643080971761,12.3409298104819,17.435600551285,23.8841377402859,4.34792022289276,15.2056459374692
"Lig3",388.904584955103,481.303209411449,371.173857791271,394.207146213968,309.741879941256,391.618839319292,486.361489062161,368.771086710014,398.921680450411,324.387113332676
"Rffl",391.101786000047,374.535243943416,306.718517216739,337.891839611972,236.227193246338,336.496019499139,345.041358278061,294.252576960322,227.178831646147,293.975821457738
"Rad51l3",642.681305646144,628.74468553397,636.77431291736,612.279184545099,618.503564059913,557.810027433781,613.916672042615,605.70173309365,729.363617390261,597.075030477957
"Fndc8",37.3524177640494,49.1471587075071,38.8954641398039,58.7117026276122,75.4750783401162,48.5409905878954,61.4834335229524,64.0094891439661,35.8703418388653,81.0967783331691
"Nle1",347.157765101165,383.856256801736,365.617362914156,323.513463458271,382.276370813575,371.873351622521,392.759843997368,417.494727700197,339.137777385635,437.922602999113
"Unc45b",65.9160313483225,96.5995878044104,66.677938525378,51.5225145507617,85.2770365661053,92.9683379056302,64.2364230836817,85.9828958650292,83.6974642906857,62.850003208206
"1700003F17Rik",0,0,0,1.19819801280841,0,1.64545730806425,0,0,0,0
"Slfn5",199.945295089911,144.052016901314,142.24626885414,144.981959549818,131.346240228254,203.213977545935,109.201919242259,96.4919164707549,257.614273206396,138.878232895552
"Slfn9",6.59160313483225,5.08418883181108,1.11129897542297,0,1.96039164519782,4.93637192419276,1.83532637381948,3.82146203844574,2.17396011144638,8.10967783331691
"Slfn8",26.366412539329,32.1998626014701,26.6711754101512,45.5315244867197,37.2474412587586,42.7818900096705,41.2948434109382,35.3485238556231,11.9567806129551,29.3975821457738
"Gm11425",29.6622141067451,9.32101285832031,30.0050723364201,21.5675642305514,21.5643080971761,21.3909450048353,11.9296214298266,19.1073101922287,25.0005412816334,25.3427432291153
"Slfn10-ps",4.39440208988816,0,0,1.19819801280841,0.980195822598911,1.64545730806425,2.75298956072921,1.91073101922287,0,1.01370972916461
"Slfn2",10.9860052247204,5.93155363711292,48.8971549186106,10.7837821152757,18.6237206293793,55.9455484741846,21.106253298924,11.4643861153372,15.2177207801247,31.425001604103
"Gm20234",2.19720104494408,2.54209441590554,0,0,0,3.2909146161285,1.83532637381948,1.91073101922287,0,0
"Slfn1",0,0,1.11129897542297,1.19819801280841,0,9.05001519435339,0,1.91073101922287,2.17396011144638,1.01370972916461
"Slfn4",0,0,1.11129897542297,0,0,2.46818596209638,1.83532637381948,0.955365509611435,1.08698005572319,1.01370972916461
"Slfn3",4.39440208988816,4.23682402650923,0,4.79279205123365,0,3.2909146161285,1.83532637381948,0.955365509611435,1.08698005572319,1.01370972916461
