"","B1116","B1117","B1118","B1119","B1120","B1106","B1107","B1108","B1109","B1110"
"Pik3cd",713.361759779363,703.667915936838,658.450433843099,597.248165347263,704.637629466789,691.530954389059,702.336682944234,622.322775871919,624.852809241967,754.98696727699
"Tmem201",3666.85343593904,3200.85131761269,3797.0641684952,3122.14160687521,3253.96797717905,3457.6547719453,3480.30437763825,3549.94557366938,4060.49131931648,3720.4304296564
"Slc25a33",1151.6007676926,1085.65907030255,1322.38795463489,1263.63883287046,1422.88205453707,1303.34118213273,1158.25563350199,1300.56440986566,1227.61486260164,928.593596116084
"Spsb1",519.797135936792,598.117728546312,649.671094725191,591.287604814855,577.316899176928,561.753027291917,586.972576021725,590.755678545083,582.775178989982,538.988022093466
"H6pd",292.521819177818,224.503573179848,241.43182574247,228.88552444446,191.467052420631,241.943135516816,162.432662546893,171.364242631398,266.141011343801,220.036308644898
"Mir34a",0,0,0,0,0,0,3.69165142152029,0,1.05194075629961,0
"Gpr157",142.454863614476,80.4191903927814,91.0856433482954,95.368968518525,103.022880997903,136.266823452,96.9058498149075,66.7418629195971,113.609601680358,127.17694903329
"Slc2a5",193.564623842571,122.304185389022,116.326243312281,89.4084079861172,129.264558233218,154.80652732302,90.445459827247,103.72046264532,104.142134873661,97.9060639383262
"Slc2a7",0,0,0,0,0,0,0,0,0,0
"Car6",0,0.837699899924807,0,0,0,0.926985193551018,2.76873856614021,0,0,0
"Eno1",24419.5909719594,22780.4110785552,21067.12163081,16700.2984997002,25716.8436906086,23076.369408259,17466.1257880679,18259.3110109087,21095.6199268323,10455.762024094
"Rere",3483.0757874593,3452.16128759013,2651.36041360821,3072.07289840299,2539.61120799547,3289.87045191256,3519.06671756421,3178.35574227919,3113.74463864684,3991.94312243382
"AA666905",2.17488341396147,0.837699899924807,2.194834779477,0,1.94382794335666,4.63492596775509,2.76873856614021,3.60766826592417,2.10388151259921,6.05604519206142
"Slc45a1",1799.71602505312,1660.32120165097,2276.04366631765,1707.1045364816,1718.34390192729,1807.62112742448,1911.35252349213,1710.93667511454,2138.5955575571,1926.83171194087
"1700045H11Rik",0,0,0,0,0,0,0,0,0,0
"Errfi1",515.447369108869,537.803335751726,554.195781817942,611.553510625042,522.889716762941,488.521197001386,615.582874538508,640.36111720154,457.594228990329,505.679773537128
"Park7",3856.06829295369,3670.8009614705,4264.5639765238,3676.47373638914,4734.19295604514,4049.07132543085,3962.98780100203,4377.90544069898,4562.2670600714,2884.69619315192
"Tnfrsf9",11.9618587767881,13.4031983987969,10.974173897385,21.4580179166681,16.5225375185316,26.8825706129795,15.6895185414612,20.744092529064,11.5713483192957,9.08406778809212
"Uts2",4.34976682792295,5.02619939954884,2.194834779477,2.38422421296313,4.85956985839165,4.63492596775509,9.22912855380071,2.70575119944313,9.46746680669647,4.03736346137428
"Per3",576.34410469979,666.809120340146,646.378842555976,935.808003588027,677.424038259796,710.997643453631,824.161179854404,839.68478889385,462.853932771827,562.202861996368
"LOC100861773",0,0,0,0,0,0,0.922912855380072,0,0,0
"Vamp3",421.927382308526,319.163661871351,286.425938721748,292.067466087983,212.849159797554,341.130551226775,328.556976515305,295.828797805782,398.685546637551,414.839095656207
"Camta1",4615.10260442625,4042.73971703712,3648.91282088051,3947.08318456045,3955.6898647308,4240.03027530236,3980.52314525425,4052.31337969932,3743.8571516703,5124.4235733493
"4930589P08Rik",0,0,0,1.19211210648156,0,0,0,0,0,0
"Dnajc11",1953.0453057374,1748.27969114307,1987.42289281642,1659.42005222234,1749.44514902099,1941.10699529583,1961.18981768265,1896.73159080963,2206.97170671658,1856.17785136682
"Thap3",409.965523531738,511.834638854057,671.619442519961,584.134932175966,637.575565420984,517.257738001468,534.366543265061,643.968785467464,507.035444536411,417.867118252238
"Phf13",454.550633517948,482.515142356689,588.215720899835,511.41609368059,435.417459311892,494.083108162693,526.983240422021,541.150239888625,577.515475208484,449.156685077888
"Klhl21",711.186876365402,650.892822241575,779.166346714334,680.696012800972,644.378963222732,711.924628647182,735.561545737917,685.456970525592,674.294024788048,638.912767762479
"Zbtb48",283.822285521972,352.671657868344,353.368399495796,367.170528796321,416.951093850003,358.743269904244,369.165142152029,385.118587387405,319.789989915081,276.559397104138
"Tas1r1",65.2465024188442,71.2044914936086,54.8708694869249,73.9109506018569,49.5676125555948,76.9397710647345,61.8351613104648,77.5648677173696,80.9994382350698,72.672542304737
"Nol9",493.698534969254,530.264036652403,438.966955895399,489.958075763922,490.816555697556,518.184723195019,454.996037702375,474.408376969028,461.801992015528,529.903954305374
"Plekhg5",2109.63691154263,2364.82681748773,2711.71837004383,1790.55238393531,2158.62093109757,2213.64064219983,2374.65477689292,2054.56707744381,2255.36098150636,1973.26139174668
"Tnfrsf25",71.7711526607286,129.00578458842,82.3063042303874,127.555995393527,158.421977383568,112.165208419673,102.443326947188,169.560408498436,62.0645046216768,62.5791336513013
"Espn",77.2083611956323,74.5552910933078,105.352069414896,84.6399595601909,67.0620640458047,97.3334453228569,43.3769042028634,57.7226922547867,77.8436159661709,47.4390206711478
"Hes2",0,0,0,0,0,0,0,0,0,0
"Acot7",6808.47252740639,7334.90032374161,9031.74511754784,7541.30118560236,8427.4660484228,7391.77993337582,7322.39059458549,7771.81936186714,8310.3319747669,5810.77536178293
"Gpr153",1565.91605805226,1298.43484488345,1638.44416287958,1281.52051446768,1233.3588300598,1407.16352381045,1262.54478615994,1350.16984852212,1611.573238651,1641.18824704864
"Hes3",0,7.53929909932326,10.974173897385,5.96056053240781,6.80339780174831,0.926985193551018,4.61456427690036,6.3134194653673,1.05194075629961,1.00934086534357
"Icmt",2727.30380110769,2128.59544570893,2510.89098772168,2214.94429384274,2054.62613612799,2459.29171849085,2329.4320469793,2293.57510006129,2641.42323906831,2669.70658883374
"Rnf207",230.537641879916,320.839061671201,333.614886480503,364.786304583358,300.321417248604,307.759084258938,318.404935106125,365.276411924822,176.726047058334,190.765423549935
"Rpl22",2479.36709191608,2427.65430998209,2742.44605695651,2737.08939648167,3311.31090150807,2525.10766723297,2634.9162021101,2672.38026798333,2940.1744138574,2598.04338739435
"Chd5",8107.96536724837,6956.25996897559,7312.09206782761,6951.20569289399,6295.08679456054,7580.88491286022,7210.7181390845,6621.87510210381,7446.68861384492,8085.82967226733
"Kcnab2",15969.0814670121,13346.234805602,17194.3356624228,10800.535684723,12332.6163866263,16352.01881424,13911.0654691438,13475.5428902933,18498.3781995286,15523.6625089841
"Nphp4",527.409227885657,585.55223004744,665.03493818153,640.164201180599,604.530490383921,625.715005646937,623.889090236928,670.124380395414,451.282584452532,534.950658632092
"Gm833",4.34976682792295,1.67539979984961,1.0974173897385,1.19211210648156,2.91574191503499,0.926985193551018,0.922912855380072,0,0,0
"Ajap1",1942.1708886676,1747.44199124315,1821.71286696591,1543.78517789362,1507.43857007309,1664.86540761763,1644.63070828729,1764.14978203692,1887.1817168015,1884.43939559644
"BC039966",6.52465024188442,10.8900986990225,15.363843456339,14.3053452777788,22.3540213486016,12.9777927097143,12.920779975321,15.3325901301777,10.5194075629961,5.04670432671785
"A430005L14Rik",381.692039150239,401.258252063982,526.760347074479,361.209968263913,436.38937328357,354.108343936489,395.929614958051,478.016045234952,413.412717225746,287.662146622917
"Dffb",85.9078948514782,170.053079684736,177.781617137637,240.806645509276,221.596385542659,196.520861032816,213.192869592797,214.656261822488,119.921246218155,148.373107205505
"BC046331",754.684544644631,627.43722504368,647.476259945714,597.248165347263,421.810663708395,671.137280130937,642.34734734453,556.482830018803,573.307712183286,828.66885044707
"Lrrc47",2093.32528593792,1661.15890155089,2051.07310142125,1329.20499872694,1225.58351828637,1723.26547481134,1753.53442522214,1456.59606236688,2451.02196217809,2003.54161770698
"1190007F08Rik",388.216689392123,365.237156367216,483.961068874678,494.726524189848,416.951093850003,475.543404291672,416.233697776412,427.508689512014,530.178141175002,405.755027868115
"Ccdc27",28.2734843814992,41.8849949962403,54.8708694869249,57.221381111115,49.5676125555948,47.2762448711019,42.4539913474833,42.390102124609,37.8698672267859,29.2708850949635
"Trp73",66.3339441258249,90.4715891918791,95.4753129072493,118.019098541675,73.865461847553,56.5460968066121,83.0621569842064,96.5051261134715,118.869305461856,88.8219961502341
"Wdr8",462.162725466813,527.750936952628,558.585451376896,547.179456875037,600.642834497208,578.438760775835,586.972576021725,544.757908154549,475.477221847423,503.661091806441
"Tprgl",5139.24950719096,4340.12318151042,5472.82052262589,4763.67997750032,5221.12185585599,4636.77993814219,4873.90278926216,4882.97899792836,5845.63478275692,5148.64775411755
"Megf6",391.479014513065,342.619259069246,429.090199387753,442.27359150466,298.377589305247,342.057536420326,374.702619284309,348.139987661682,389.218079830855,261.419284123984
"Arhgef16",32.6232512094221,32.6702960970675,42.7992781998014,61.9898295370413,37.9046448954549,23.1746298387754,46.1456427690036,48.7035215899763,38.9218079830855,40.3736346137428
"Prdm16",874.303132412512,577.175231048192,531.150016633433,523.337214745406,445.136599028675,496.864063743346,549.133148951143,586.246093212677,728.994944115628,801.416647082794
"B230104I21Rik",9.78697536282663,5.02619939954884,20.8509304050315,8.34478474537094,4.85956985839165,3.70794077420407,10.1520414091808,9.01917066481042,3.15582226889882,9.08406778809212
"5930403L14Rik",1649.64906948978,1349.53453877886,1285.07576338378,1109.85637113433,988.436509196861,1310.75706368114,1233.93448764316,1247.35130294328,1760.94882604554,1907.65423549935
"Gm13111",598.092938839405,500.106840255109,399.459929864813,491.150187870404,393.625158529723,430.121129807672,415.310784921032,438.331694309787,566.996067645488,630.838040839731
"Actrt2",0,0,0,0,0,0,0,0,0,0
"Ttc34",206.61392432634,188.482477483081,230.457651845085,202.659058101866,184.663654618883,178.908142355346,210.424131026656,211.048593556564,328.205515965478,312.895668256506
"Mmel1",35.8855763303643,32.6702960970675,47.1889477587554,66.7582779629675,42.7642147538465,40.7873485162448,44.2998170582434,59.5265263877488,18.9349336133929,40.3736346137428
"2810405K02Rik",3060.06096344379,2390.7955143854,3062.89193476015,2458.13516356498,2749.54462587799,2540.86641552334,2671.83271632531,2582.18856133522,3739.6493886451,2941.21928161116
"Tnfrsf14",26.0986009675377,10.8900986990225,21.94834779477,11.9211210648156,12.6348816318183,14.8317630968163,11.0749542645609,14.4306730636967,21.0388151259921,32.2989076909942
"Hes5",567.644571043945,669.32222003992,780.263764104072,554.332129513927,805.716682521335,517.257738001468,490.066726206818,689.064638791516,800.526915544001,525.866590844
"Pank4",674.213858328057,855.291597823227,797.822442339888,824.941577685241,1031.20072395071,848.191452099181,870.306822623407,822.54836463071,634.320276048663,687.361129298971
"Plch2",1415.84910248892,1579.06431135826,1810.73869306852,1422.1897430325,1420.93822659372,1837.28465361812,1587.41011125372,1483.65357436131,1418.01613949187,1373.7129177326
"Pex10",434.976682792295,392.043553164809,391.778008136644,371.938977222248,409.175782076577,365.232166259101,374.702619284309,345.434236462239,478.633044116321,386.577551426587
"Rer1",1433.24816980061,1553.93331436052,1693.3150323665,1568.81953212974,1855.38377193393,1506.3509395204,1556.95398702618,1609.92196366866,1314.92594537451,1223.32112879641
"Morn1",158.766489219188,156.649881285939,198.632547542668,205.043282314829,145.787095751749,177.981157161795,159.663923980752,165.952740232512,196.712921428027,183.70003749253
"Ski",6035.30147374309,4655.09834388215,4376.50055027713,3724.1582206484,4004.28556331472,4645.12280488415,4631.1767082972,4358.96518230288,5193.43151385116,6446.66010694938
"Gm19313",3.26232512094221,3.35079959969923,1.0974173897385,4.76844842592625,0,0.926985193551018,3.69165142152029,2.70575119944313,2.10388151259921,1.00934086534357
"2610002J02Rik",628.541306634866,664.296020640372,796.72502495015,722.419936527827,773.64352145595,635.911842775998,773.4009728085,708.906814254099,683.761491594745,490.539660556975
"Prkcz",9343.29914637849,7705.16367950837,8631.18777029329,7237.31259844957,8196.15052316335,8194.549110991,8144.70594872913,8183.0935441825,8563.8496970351,8804.48036839195
"Gabrd",2965.45353493647,2801.26846534855,3027.77457828852,2020.63002048625,2917.68574297834,2744.80315810456,2530.62704945216,2720.18187250682,2702.43580293369,2818.07969603925
"5830444B04Rik",3.26232512094221,2.51309969977442,1.0974173897385,2.38422421296313,3.88765588671332,0,0.922912855380072,3.60766826592417,5.25970378149804,2.01868173068714
"2010015L04Rik",297.959027712722,353.509357768268,275.451764824363,344.520398773172,299.349503276925,323.517832549305,286.102985167822,280.496207675604,360.815679410765,355.287984600936
"Tmem52",14.1367421907496,20.9424974981202,36.2147738613704,36.9554753009284,34.0169890087415,19.4666890645714,20.3040828183616,22.5479266620261,28.4024004200894,15.1401129801535
"Gnb1",20410.1933983214,14272.7308949189,15287.0242390573,13683.0627581954,14086.9211055057,15881.110335916,14439.8945352766,13451.1911294983,19721.785299105,21676.6044241185
"Nadk",1418.02398590288,1468.48792456819,1362.99239805521,1426.95819145843,1471.47775312099,1458.14770945575,1474.81474289735,1498.08424742501,1342.2764050383,1416.10523407703
"Slc35e2",698.137575881633,779.06090693007,614.553738253559,723.612048634309,744.4861023056,767.543740260243,705.105421510375,684.555053459111,606.969816384873,791.323238429358
"Gm16023",7.61209194886516,12.5654984988721,15.363843456339,20.2659058101866,13.6067956034966,8.34286674195916,11.0749542645609,19.8421754625829,25.2465781511906,22.2054990375585
"Cdk11b",2086.80063569603,1858.85607793315,2176.17868385144,1748.82846020845,1873.85013739582,1967.98956590881,1886.43387639687,1968.88495612812,2315.32160461544,2010.60700376439
"Mmp23",43.4976682792295,38.5341953965411,35.1173564716319,44.1081479398178,64.1463221307697,38.0063929355917,47.9914684797637,61.3303605207109,32.6101634452878,20.1868173068714
"Mib2",3371.06929164028,3321.48010320186,3823.40218584893,3616.86813106506,3712.71137181122,3605.04541771991,3674.11607726806,3605.86443179121,3963.71276973692,3251.08692727164
"B930041F14Rik",951.511493608145,1055.50187390526,1260.93258080953,1041.90598106489,1104.09427182658,1177.27119580979,1170.25350062193,1171.59026935887,1303.35459705521,1044.66779563059
"Ssu72",1320.15423227461,1426.60292957195,1608.81389335664,1552.12996263899,1713.48433206889,1505.42395432685,1567.10602843536,1525.14175941944,1449.57436218086,1194.05024370144
"Gm5151",1478.9207214938,1458.43552576909,1793.18001483271,1542.59306578714,1786.37787994477,1612.95423677877,1812.60084796646,1629.76413913124,1838.79244201171,1445.37611917199
"Atad3a",736.198035625959,924.820689516986,945.973789954586,1142.04339800934,1058.4143151577,963.137616099508,921.989942524691,1003.8336949934,784.747804199507,690.389151895001
"2610204G22Rik",9.78697536282663,20.1047975981954,18.6560956255545,11.9211210648156,23.3259353202799,9.26985193551018,18.4582571076014,28.8613461273934,13.6752298318949,20.1868173068714
"Vwa1",1134.20170038091,934.035388416159,1158.87276356385,922.694770416729,1019.53775629057,1222.69347029379,985.670929545916,1066.96788964707,1209.73186974455,1085.04143024434
"Tmem88b",3959.37525511686,2993.10174243133,3500.76147326581,3379.63782187523,2560.02140140072,3462.28969791305,2977.31687145611,2865.39052021027,4848.39494578489,4585.43555125583
"E230028L10Rik",0,0,5.48708694869249,2.38422421296313,0,1.85397038710204,0.922912855380072,0,3.15582226889882,0
"Mrpl20",652.465024188442,903.040492118941,939.389285616155,1242.18081495379,1466.6181832626,829.651748228161,996.745883810477,1048.02763125097,702.696425208138,584.408361033927
"Ccnl2",443.676216448141,717.908814235559,449.941129792784,623.474631689857,541.356082224829,653.524561453468,640.50152163377,571.815420148981,353.452094116668,558.165498534994
"Gm19365",11.9618587767881,16.7539979984961,6.58450433843099,14.3053452777788,15.5506235468533,8.34286674195916,5.53747713228043,11.7249218642535,14.7271705881945,9.08406778809212
"Aurkaip1",1548.51699074057,1689.64069814833,1861.21989299649,1736.90733914364,2156.67710315421,1713.06863768228,1835.67366935096,1925.59293693703,1836.68856049911,1438.31073311459
"Mxra8",126.143238009765,79.5814904928566,147.053930224959,236.038197083349,130.236472204896,102.895356484163,122.74740976555,133.483725839194,256.673544537104,209.942899991462
"LOC100861878",0,0,0,0,0,0,0,0,0,0
"Dvl1",2527.21452702323,2870.79755704231,3133.12664770341,3011.27518097243,3080.9672902203,3152.67664326701,3037.30620705582,3061.10652363666,2742.40955167308,2533.44557201236
"Tas1r3",38.0604597443258,46.0734944958644,32.922521692155,29.8028026620391,34.9889029804199,38.0063929355917,27.6873856614021,27.9594290609123,31.5582226889882,44.410998075117
"Gltpd1",577.431546406771,490.054441456012,668.327190350745,648.50898592597,563.710103573431,541.359353033794,516.83119901284,528.523400957891,626.956690754566,511.73581872919
"Cpsf3l",693.78780905371,791.626405428942,818.67337274492,687.848685439862,798.913284719587,755.49293274408,785.398839928441,790.981267303874,743.722114703822,651.024858146602
"Pusl1",324.05762868026,480.839742556839,458.720468910692,451.810488356512,441.248943141962,448.660833678693,473.454294809977,528.523400957891,421.828243276143,308.858304795132
"Acap3",3379.76882529613,3389.33379509577,3701.58885558795,3111.41259791688,3192.73739696331,3720.91856691379,3483.07311620439,3478.69412541738,3550.30005251117,3501.40346187684
"Ube2j2",1024.37008797585,1100.7376685012,1189.60045047653,1058.59555055563,1295.56132424721,1128.14098055159,1105.64960074533,1164.37493282703,952.006384451145,892.257324963715
"Fam132a",392.566456220046,541.154135351425,575.046712222973,505.455533148183,606.474318327278,501.498989711101,515.90828615746,616.009356406552,525.970378149804,372.446779311777
"B3galt6",367.555296959489,446.494046659922,404.947016813506,345.712510879653,425.698319595108,418.070322291509,427.308652040973,338.218899930391,333.465219746975,370.42809758109
"Sdf4",6687.76649793153,6040.65397835778,6397.94338217544,6282.43080115784,6001.56877511368,6468.502680599,6040.46463846257,5990.53315556708,6960.6919844345,7141.08662230575
"Tnfrsf4",31.5358095024414,37.6964954966163,47.1889477587554,35.7633631944469,53.4552684423081,51.911170838857,50.7602070459039,33.3709314597986,17.8829928570933,18.1681355761842
"Gm10560",86.9953365584589,128.168084688495,92.1830607380339,98.9453048379697,69.9778059608397,99.1874157099589,102.443326947188,100.112794379396,49.4412155460815,61.5697927859577
"Tnfrsf18",78.295802902613,77.906090693007,66.9424607740484,52.4529326851888,39.8484728388115,65.8159487421223,56.2976841781844,51.4092727894194,38.9218079830855,58.541770189927
"Ttll10",8.69953365584589,9.21469889917287,8.77933911790799,14.3053452777788,9.71913971678329,8.34286674195916,3.69165142152029,19.8421754625829,9.46746680669647,5.04670432671785
"Mir429",0,0,0,0,0,0,0,0,0,0
"Mir200a",0,0,0,0,0,0,0,0,0,0
"Mir200b",0,0,0,0,0,0,0,0,0,0
"9430015G10Rik",429.539474257391,443.143247060223,449.941129792784,573.405923217632,576.344985205249,479.251345065876,478.991771942257,542.954074021587,459.698110502928,388.596233157274
"9930005F22Rik",30.4483677954606,50.2619939954884,35.1173564716319,42.9160358333363,57.3429243290214,46.3492596775509,33.2248627936826,46.8996874570142,35.7659857141866,28.2615442296199
"Agrn",3452.62741966384,4196.87649862328,3621.47738613704,3845.75365550952,3297.70410590457,3444.67697923558,3948.22119531595,3760.09225015947,2881.26573150462,3499.38478014615
"Isg15",30.4483677954606,48.5865941956388,49.3837825382324,53.6450447916703,64.1463221307697,99.1874157099589,77.524679851926,90.1917066481042,94.6746680669647,64.5978153819884
"AW011738",95.6948702143048,51.0996938954132,65.8450433843099,73.9109506018569,49.5676125555948,90.8445489679998,72.9101155750256,52.3111898559005,66.2722676468753,98.9154048036698
"2310042D19Rik",86.9953365584589,124.817285088796,107.546904194373,65.5661658564859,115.657762629721,109.38425283902,107.057891224088,107.328130911244,59.9606231090776,61.5697927859577
"Plekhn1",94.6074285073241,184.293977983457,158.028104122344,196.698497569458,185.635568590561,166.857334839183,190.120048208295,214.656261822488,98.8824310921631,80.7472692274855
"Klhl17",1015.67055432001,1435.81762847112,1323.48537202463,1531.86405682881,1545.34321496854,1282.94750787461,1402.82754017771,1359.18901918693,983.564607140133,971.995253325857
"Noc2l",2036.77831717492,2139.48554440796,2234.34180550758,1772.67070233808,1762.08003065281,2005.06897365085,2133.77452163873,2087.93800890361,2019.72625209525,1792.58937685018
"Samd11",66.3339441258249,73.717591193383,69.1372955535254,108.482201689822,73.865461847553,61.1810227743672,65.5268127319851,77.5648677173696,95.7266088232643,67.6258379780191
"Vmn2r-ps159",0,0,0,0,0,0,0,0,0,0
"LOC670059",0,0,0,0,0,0,0,0,0,0
"V1rg10",0,0,0,0,0,0,0,0,0,0
"Gm15772",456.725516931909,314.975162371727,441.161790674876,528.105663171332,611.333888185669,319.809891775101,394.083789247291,415.78376764776,483.892747897819,392.633596618648
"Cdk6",8.69953365584589,4.18849949962403,2.194834779477,7.15267263888938,1.94382794335666,12.9777927097143,2.76873856614021,9.01917066481042,8.41552605039686,7.06538605740498
"Fam133b",475.212025950582,586.389929947365,513.591338397617,487.573851550959,567.597759460144,528.38156032408,612.814135972367,576.325005481386,438.659295376936,615.697927859577
"1700109H08Rik",5.43720853490368,9.21469889917287,0,7.15267263888938,8.74722574510496,6.48889635485713,7.38330284304057,9.92108773129146,9.46746680669647,5.04670432671785
"C030048B08Rik",219.663224810109,226.178972979698,170.099695409467,214.580179166681,206.045761995806,244.724091097469,193.811699629815,216.46009595545,220.907558822918,188.746741819247
"Pex1",314.270653317433,394.556652864584,361.050321223966,417.239237268547,409.175782076577,364.30518106555,398.698353524191,340.022734063353,321.89387142768,365.381393254372
"Gatad1",2424.99500656704,1801.05478483833,2022.54024928805,1839.42898030105,1832.05783661365,2008.77691442506,1807.98628368956,1676.66382658826,2594.08590503483,2560.69777537664
"4930511M11Rik",1.08744170698074,0.837699899924807,0,0,0,0,0,0.901917066481042,0,0
"Ankib1",742.722685867843,698.641716537289,571.754460053758,584.134932175966,570.513501375179,622.007064872733,691.261728679674,683.65313639263,658.514913443554,807.472692274855
"Krit1",420.839940601545,552.044234050447,415.921190710891,503.071308935219,527.749286621333,471.835463517468,574.974708901785,617.813190539514,333.465219746975,401.717664406741
"4932412H11Rik",6.52465024188442,23.4555971978946,14.2664260666005,17.8816815972234,26.2416772353149,22.2476446452244,19.3811699629815,20.744092529064,9.46746680669647,11.1027495187793
"Mterf",46.7599934001717,61.1520926945109,71.3321303330024,87.0241837731541,78.7250317059447,51.911170838857,85.8308955503467,91.0936237145853,47.3373340334823,64.5978153819884
"Akap9",2195.54480639411,1955.1915664245,1404.69425886528,1428.15030356491,1533.6802473084,1459.0746946493,1674.16391965945,1447.57689170207,1430.63942856747,2322.49333115555
"Cyp51",1162.47518476241,1303.461044283,730.87998156584,1102.70369849545,988.436509196861,1022.46466848677,1060.4268708317,1085.90814804317,798.423034031402,1062.83593120678
"Gm9897",25.0111592605569,60.3143927945861,35.1173564716319,72.7188384953753,74.8373758192314,52.838156032408,50.7602070459039,63.134194653673,31.5582226889882,62.5791336513013
"Fzd1",269.685543331223,274.765567175337,230.457651845085,268.225223958352,254.641460579722,238.235194742612,283.334246601682,308.455636736516,289.283707982392,268.484670181389
"Cdk14",1606.15140121055,1446.70772717014,1495.77990221357,1534.24828104177,1366.51104417973,1865.09420942465,1555.10816131542,1420.51937970764,1523.21021512183,1835.99103405995
"1700015F17Rik",3.26232512094221,4.18849949962403,7.68192172816949,2.38422421296313,6.80339780174831,5.56191116130611,0,6.3134194653673,5.25970378149804,1.00934086534357
"Cldn12",969.998002626817,896.338892919543,772.581842375903,816.59679293987,758.092897909097,901.029608131589,840.773611251245,798.196603835722,828.929315964091,1065.86395380281
"Gtpbp10",164.203697754091,216.1265741806,142.664260666005,168.0878070139,160.365805326924,156.660497710122,167.047226823793,184.892998628614,123.077068487054,142.317062013443
"Gm8773",4.34976682792295,4.18849949962403,6.58450433843099,8.34478474537094,1.94382794335666,3.70794077420407,11.0749542645609,3.60766826592417,15.7791113444941,8.07472692274855
"A330021E22Rik",93.5199868003434,149.94828208654,80.1114694509104,193.122161250013,111.770106743008,121.435060355183,103.366239802568,93.7993749140284,72.5839121846729,129.195630763977
"Steap2",280.55996040103,263.037768576389,287.523356111487,427.968246226881,220.624471570981,242.870120710367,273.182205192501,289.515378340415,354.504034872968,327.026440371316
"Steap1",6.52465024188442,10.0523987990977,54.8708694869249,119.211210648156,12.6348816318183,10.1968371290612,7.38330284304057,39.6843509251659,91.5188457980658,22.2054990375585
"Zfp804b",3.26232512094221,2.51309969977442,1.0974173897385,1.19211210648156,0,0.926985193551018,2.76873856614021,0.901917066481042,0,2.01868173068714
"4921511H03Rik",0,0,0,0,0,0,0,0.901917066481042,0,0
"Steap4",1.08744170698074,1.67539979984961,9.87675650764649,23.8422421296313,6.80339780174831,5.56191116130611,0.922912855380072,7.21533653184834,22.0907558822918,15.1401129801535
"Sri",1282.09377253029,1318.53964248165,1303.73185900934,1336.35767136583,1320.83108751085,1351.54441219738,1345.60694314414,1362.79668745285,1431.69136932377,1277.82553552496
"Adam22",3119.87025732773,3053.41613522592,2161.91225778484,2758.54741439834,2618.33623970142,2901.46365581469,2926.55666441021,2562.34638587264,2257.46486301896,3545.81445995196
"Gm19440",29.3609260884799,24.2932970978194,18.6560956255545,20.2659058101866,12.6348816318183,29.6635261936326,29.5332113721623,18.0383413296208,27.3504596637898,51.476384132522
"Dbf4",28.2734843814992,21.780197398045,23.0457651845085,19.073793703705,15.5506235468533,16.6857334839183,19.3811699629815,35.1747655927606,15.7791113444941,11.1027495187793
"Slc25a40",141.367421907496,174.24157918436,144.859095445482,231.269748657423,194.382794335666,137.193808645551,203.963741038996,187.598749828057,99.9343718484627,160.485197589628
"Rundc3b",1082.00449844583,878.747195021122,815.381120575704,824.941577685241,836.817929615042,684.115072840651,873.075561189548,770.23717477481,831.03319747669,970.985912460514
"Abcb1a",836.242672668187,540.3164354515,457.623051520954,522.145102638924,476.237846122381,620.153094485631,556.516451794183,508.681225495308,572.255771426986,716.632014393934
"Abcb1b",69.5962692467672,49.4242940955636,58.1631216561404,66.7582779629675,34.9889029804199,63.9619783550202,60.9122484550847,57.7226922547867,63.1164453779764,71.6632014393934
"Abcb4",139.192538493534,121.466485489097,88.8908085688184,96.5610806250066,112.742020714686,116.800134387428,120.901584054789,123.562638107903,169.362461764237,118.092881245198
"Crot",381.692039150239,425.551549161802,345.686477767627,336.175614027801,385.849846756297,388.406796097877,346.092320767527,447.350864974597,317.686108402481,403.736346137428
"4930420K17Rik",195.739507256533,191.833277082781,234.847321404039,202.659058101866,232.287439231121,197.447846226367,191.042961063675,165.050823166031,246.154136974108,193.793446145965
"Dmtf1",872.128248998551,1001.88908031007,679.30136424813,836.862698750057,839.733671530077,853.753363260488,899.84003399557,873.95763742013,544.905311763197,786.27653410264
"Gm17739",75.0334777816708,94.6600886915031,94.3778955175109,103.713753263896,99.1352251111896,76.9397710647345,88.5996341164869,83.8782871827369,96.7785495795639,97.9060639383262
"9330182L06Rik",604.61758908129,543.667235051199,381.901251628997,466.115833634291,370.299223209444,478.324359872325,503.910419037519,389.62817271981,382.906435293057,644.968812954541
"Mir879",0,0,0,0,0,0,0,0,0,0
"Grm3",1372.35143420969,1080.632870903,846.108807488382,846.399595601909,783.362661172734,955.7217345511,866.615171201887,887.486393417346,1097.17420882049,1474.64700426695
"Gm5152",0,0,0,0,0.971913971678329,0,0,0,0,0
"Gm6455",0,0,0,0,0.971913971678329,0,0,0,0,0
"Gm5861",0,0,0,0,0.971913971678329,0,0,0,0,0
"Gm8890",0,0,0,0,0,0,0,0,0,0
"Speer1-ps1",0,0,0,0,0,0,0,0,0,0
"Gm6460",0,0,0,0,0,0,0,0,0,0
"1700003C15Rik",0,0,0,0,0,0,0,0,0,0
"Gm8926",0,0,0,0,0,0,0,0,0,0
"Gm6465",0,0,0,0,0,0,0,0,0,0
"4933402N22Rik",0,0,0,0,0,0,0,0,0,0
"Sema3d",51.1097602280946,55.2881933950372,31.8251043024165,38.14758740741,50.5395265272731,40.7873485162448,37.8394270705829,55.9188581218246,43.1295710082839,56.5230884592399
"LOC100862252",5.43720853490368,0,0,1.19211210648156,0,0,0,0,0,0
